"date","close","volume","open","high","low"
"2013/11/27","1.2000","39776.0000","1.1930","1.2000","1.1930"
"2013/11/26","1.1860","7100.0000","1.2000","1.2000","1.1800"
"2013/11/25","1.1900","20595.0000","1.2000","1.2000","1.1700"
"2013/11/22","1.1500","101870.0000","1.1500","1.1590","1.1400"
"2013/11/21","1.1600","16550.0000","1.1660","1.1800","1.1600"
"2013/11/20","1.1640","67021.0000","1.1500","1.1660","1.1500"
"2013/11/19","1.1900","32486.0000","1.1900","1.2100","1.1800"
"2013/11/18","1.2200","137788.0000","1.2200","1.2300","1.2100"
"2013/11/15","1.1800","35489.0000","1.1700","1.1800","1.1600"
"2013/11/14","1.1500","18418.0000","1.1500","1.1500","1.1370"
"2013/11/13","1.1200","30215.0000","1.1300","1.1400","1.1200"
"2013/11/12","1.1400","117998.0000","1.1500","1.1500","1.1380"
"2013/11/11","1.1200","91900.0000","1.1200","1.1400","1.1200"
"2013/11/08","1.1165","54141.0000","1.1100","1.1200","1.1000"
"2013/11/07","1.1100","122900.0000","1.1200","1.1200","1.1000"
"2013/11/06","1.0910","39500.0000","1.0999","1.1000","1.0900"
"2013/11/05","1.0900","400.0000","1.0899","1.1000","1.0899"
"2013/11/04","1.0800","15766.0000","1.0900","1.0900","1.0800"
"2013/11/01","1.0870","18100.0000","1.0800","1.0900","1.0800"
"2013/10/31","1.0700","30159.0000","1.0800","1.0800","1.0600"
"2013/10/30","1.0600","46604.0000","1.0450","1.0600","1.0400"
"2013/10/29","1.0400","1815.0000","1.0300","1.0500","1.0300"
"2013/10/28","1.0470","10950.0000","1.0465","1.0500","1.0400"
"2013/10/25","1.0400","25130.0000","1.0500","1.0500","1.0400"
"2013/10/24","1.0600","27400.0000","1.0599","1.0600","1.0500"
"2013/10/23","1.0680","4600.0000","1.0560","1.0700","1.0560"
"2013/10/22","1.0800","20666.0000","1.0600","1.0900","1.0600"
"2013/10/21","1.0500","7485.0000","1.0700","1.0700","1.0500"
"2013/10/18","1.0470","48481.0000","1.0500","1.0500","1.0400"
"2013/10/17","1.0600","96904.0000","1.0700","1.0700","1.0600"
"2013/10/16","1.0900","6300.0000","1.0900","1.0900","1.0880"
"2013/10/15","1.0800","0.0000","1.0800","1.0800","1.0800"
"2013/10/14","1.0800","11012.0000","1.0700","1.0800","1.0700"
"2013/10/11","1.0700","114955.0000","1.0630","1.0800","1.0600"
"2013/10/10","1.0700","34379.0000","1.0600","1.0780","1.0600"
"2013/10/09","1.0400","552.0000","1.0400","1.0400","1.0400"
"2013/10/08","1.0500","2400.0000","1.0700","1.0700","1.0500"
"2013/10/07","1.0500","5000.0000","1.0500","1.0500","1.0500"
"2013/10/04","1.0700","1200.0000","1.0699","1.0700","1.0699"
"2013/10/03","1.0400","0.0000","1.0400","1.0400","1.0400"
"2013/10/02","1.0400","7770.0000","1.0300","1.0540","1.0300"
"2013/10/01","1.0520","900.0000","1.0500","1.0520","1.0500"
"2013/09/30","1.0400","15000.0000","1.0400","1.0400","1.0400"
"2013/09/27","1.0640","3100.0000","1.0600","1.0640","1.0500"
"2013/09/26","1.0600","57500.0000","1.0600","1.0600","1.0580"
"2013/09/25","1.0500","7325.0000","1.0400","1.0565","1.0400"
"2013/09/24","1.0700","75675.0000","1.0500","1.0700","1.0500"
"2013/09/23","1.0200","62900.0000","1.0100","1.0400","1.0100"
"2013/09/20","1.0600","166912.0000","1.0470","1.0600","1.0470"
"2013/09/19","1.0500","38000.0000","1.0600","1.0600","1.0500"
"2013/09/18","1.0600","18017.0000","1.0600","1.0600","1.0500"
"2013/09/17","1.0600","95150.0000","1.0565","1.0600","1.0500"
"2013/09/16","1.0500","24333.0000","1.0600","1.0600","1.0400"
